,train,val,test
005,True,False,False
007,True,False,False
024,True,False,False
030,True,False,False
031,True,False,False
038,True,False,False
046,True,False,False
047,True,False,False
051,True,False,False
054,True,False,False
057,True,False,False
077,True,False,False
078,True,False,False
079,True,False,False
080,True,False,False
081,True,False,False
084,True,False,False
086,True,False,False
088,True,False,False
099,True,False,False
107,True,False,False
108,True,False,False
109,True,False,False
120,True,False,False
122,True,False,False
124,True,False,False
130,True,False,False
134,True,False,False
137,True,False,False
138,True,False,False
140,True,False,False
141,True,False,False
157,True,False,False
159,True,False,False
160,True,False,False
187,True,False,False
192,True,False,False
196,True,False,False
002,True,False,False
004,True,False,False
012,True,False,False
016,True,False,False
027,True,False,False
035,True,False,False
041,True,False,False
044,True,False,False
045,True,False,False
049,True,False,False
062,True,False,False
069,True,False,False
094,True,False,False
098,True,False,False
106,True,False,False
115,True,False,False
116,True,False,False
119,True,False,False
121,True,False,False
139,True,False,False
144,True,False,False
148,True,False,False
150,True,False,False
153,True,False,False
166,True,False,False
173,True,False,False
176,True,False,False
180,True,False,False
182,True,False,False
183,True,False,False
184,True,False,False
185,True,False,False
188,True,False,False
189,True,False,False
190,True,False,False
191,True,False,False
174,False,True,False
043,False,True,False
018,False,True,False
068,False,True,False
127,False,True,False
058,False,True,False
169,False,True,False
149,False,True,False
177,False,True,False
096,False,True,False
073,False,False,True
125,False,False,True
178,False,False,True
055,False,False,True
010,False,False,True
067,False,False,True
165,False,False,True
172,False,False,True
110,False,False,True
142,False,False,True
