,train,val,test
005,True,False,False
007,True,False,False
010,True,False,False
018,True,False,False
024,True,False,False
030,True,False,False
043,True,False,False
047,True,False,False
055,True,False,False
057,True,False,False
068,True,False,False
073,True,False,False
077,True,False,False
079,True,False,False
081,True,False,False
084,True,False,False
086,True,False,False
088,True,False,False
099,True,False,False
107,True,False,False
108,True,False,False
109,True,False,False
120,True,False,False
122,True,False,False
124,True,False,False
125,True,False,False
130,True,False,False
134,True,False,False
137,True,False,False
138,True,False,False
141,True,False,False
157,True,False,False
159,True,False,False
160,True,False,False
174,True,False,False
178,True,False,False
187,True,False,False
196,True,False,False
002,True,False,False
004,True,False,False
012,True,False,False
016,True,False,False
035,True,False,False
041,True,False,False
044,True,False,False
045,True,False,False
062,True,False,False
067,True,False,False
094,True,False,False
096,True,False,False
098,True,False,False
106,True,False,False
110,True,False,False
119,True,False,False
121,True,False,False
139,True,False,False
142,True,False,False
144,True,False,False
148,True,False,False
149,True,False,False
150,True,False,False
153,True,False,False
165,True,False,False
166,True,False,False
169,True,False,False
172,True,False,False
176,True,False,False
180,True,False,False
183,True,False,False
185,True,False,False
188,True,False,False
189,True,False,False
190,True,False,False
191,True,False,False
038,False,True,False
080,False,True,False
051,False,True,False
046,False,True,False
140,False,True,False
184,False,True,False
058,False,True,False
049,False,True,False
116,False,True,False
069,False,True,False
127,False,False,True
078,False,False,True
031,False,False,True
192,False,False,True
054,False,False,True
177,False,False,True
182,False,False,True
115,False,False,True
027,False,False,True
173,False,False,True
