,train,val,test
0,004dd32d9cd167d9cc31c13b704498af,0c81adeb18c3a36eebc21d53a2052798,8013d514fff8374e2f0435f808a57d8e
1,00f6ea010b008e7b3635910a13b165a5,fd3926d5158b0502b1a51811c50c3976,56b528601b6b868a62fd4d73a1a0d74f
2,01d20d68bce47bec01d816b893630f18,715ab49e9cccf79ffa3987714d818f79,c7bc54c0badbe7691fe5324a83f19cee
3,0280f8b612771801229e2dde52371141,8a1deb06940aa081c0cd103659e57510,b800f38e7f2bb9751e332a03e92d2a1f
4,02a3870e56dbcb6afd73546af54a8457,c0525532319412db3c662254463067aa,d5b260922fb628cf83d7960ef02c4e60
5,02c2141567e50ff7d04069f70e9c9c5e,df83132f9e6a7c8337e6cd91270f8f7d,6f23c9de94899d380bd7a075209ef415
6,0325d6b779870b7bd216f3a81f6ab3d7,9e3843c81ae2badfb22d9a46813d4470,9841424d99b28242ac069a04eccf5155
7,035a5208729ef164213954598b8df75d,53c42a394b9b949e8fe7c66df360aa5e,1d05f36a330dd277b194f98a84a08ee8
8,03849b0243900d79446bb27849dc0bb2,fc45d1e5ef73ee9ceccbe8cb04cc9f15,a9534d1d06ad290d690bd88a164b9657
9,059ab4f2222a3231845f048a63036083,3094f0e7f338e708620942f9f939c7cf,b9af529d72fbbca473b126588296c1e5
10,05cc3233dcb5489d2333ee62339a3226,2e5002e01c53488e4f40c4a68b3cd4b6,c1273fbac7df8d2188b1854ae6584e14
11,09271f0045c19ac6179771054455b2ce,7a8adc17b081d43dd1131c4a9fffdf01,40be6eabc1be4bd88eabd38aa07ac9ca
12,095d32f7716c9ff9892a7696d2325ea1,e28c566407ff5c15179ef801e8fbfeaf,a0e79ca3b7a02a0d6c5ed69ab4a5c8b4
13,0981f547380ba7b05772f3e5685b1beb,555d77d0fe4570a4697b91b9608d325e,3858dedc8e091fc0315c50e7f8d74a56
14,09d4be69a2330cd49298bf30d29cc4e5,cab3d02d82d55997dfabc99e84516de7,17bf343efd84faecfcdbfcd7eda18280
