,train,val,test
0,BRACS_1972,BRACS_3268,BRACS_1003675
1,BRACS_1973,BRACS_3269,BRACS_265
2,BRACS_1965,BRACS_3270,BRACS_1879
3,BRACS_1966,BRACS_3271,BRACS_1893
4,BRACS_1967,BRACS_3334,BRACS_1385
5,BRACS_1295,BRACS_3335,BRACS_1003706
6,BRACS_1296,BRACS_1003707,BRACS_3274
7,BRACS_1275,BRACS_1003668,BRACS_3275
8,BRACS_1276,BRACS_1273,BRACS_3276
9,BRACS_1321,BRACS_1274,BRACS_3277
10,BRACS_1322,BRACS_1267,BRACS_3278
11,BRACS_1324,BRACS_1269,BRACS_1664
12,BRACS_1325,BRACS_1270,BRACS_1665
13,BRACS_1326,BRACS_1248,BRACS_1857
14,BRACS_1327,BRACS_1003697,BRACS_1473
15,BRACS_1329,BRACS_1003677,BRACS_1474
16,BRACS_1330,BRACS_292,BRACS_1476
17,BRACS_1334,BRACS_1386,BRACS_1411
18,BRACS_1335,BRACS_1003673,BRACS_1412
19,BRACS_1336,BRACS_1361,BRACS_1413
20,BRACS_1337,BRACS_1362,BRACS_1414
21,BRACS_1338,BRACS_1366,BRACS_743
22,BRACS_1401,BRACS_1367,BRACS_1239
23,BRACS_1403,BRACS_1368,BRACS_1255
24,BRACS_1404,BRACS_1272,BRACS_1257
25,BRACS_1405,BRACS_1974,BRACS_1259
26,BRACS_1416,BRACS_1975,BRACS_1650
27,BRACS_1423,BRACS_1977,BRACS_1652
28,BRACS_1424,BRACS_1978,BRACS_1653
29,BRACS_1619,BRACS_1979,BRACS_1654
30,BRACS_1480,BRACS_1980,BRACS_1003727
31,BRACS_1581,BRACS_1981,BRACS_1003728
32,BRACS_1582,BRACS_1827,BRACS_297
33,BRACS_1583,BRACS_1828,BRACS_311
34,BRACS_1584,BRACS_1829,BRACS_300
35,BRACS_1585,BRACS_1830,BRACS_1645
36,BRACS_1591,BRACS_1831,BRACS_1646
37,BRACS_1592,BRACS_283,BRACS_1647
38,BRACS_1593,BRACS_1516,BRACS_1648
39,BRACS_1594,BRACS_3284,BRACS_1649
40,BRACS_1595,BRACS_3285,BRACS_1946
41,BRACS_1596,BRACS_3300,BRACS_1947
42,BRACS_1603,BRACS_3301,BRACS_1948
43,BRACS_1604,BRACS_3302,BRACS_738
44,BRACS_1605,,BRACS_739
45,BRACS_1606,,BRACS_740
46,BRACS_1612,,
47,BRACS_1614,,
48,BRACS_1631,,
49,BRACS_1632,,
50,BRACS_1633,,
51,BRACS_1634,,
52,BRACS_1655,,
