,train,val,test
0,BRACS_1972,BRACS_3295,BRACS_1003730
1,BRACS_1973,BRACS_3296,BRACS_1595
2,BRACS_1965,BRACS_3298,BRACS_1596
3,BRACS_1966,BRACS_1385,BRACS_1655
4,BRACS_1967,BRACS_1619,BRACS_1656
5,BRACS_1295,BRACS_1960,BRACS_1658
6,BRACS_1296,BRACS_1961,BRACS_1659
7,BRACS_1273,BRACS_2004,BRACS_1660
8,BRACS_1274,BRACS_2005,BRACS_1661
9,BRACS_1275,BRACS_1003715,BRACS_1330
10,BRACS_1276,BRACS_1003716,BRACS_1334
11,BRACS_1248,BRACS_1261,BRACS_1329
12,BRACS_1267,BRACS_1614,BRACS_1591
13,BRACS_1269,BRACS_1631,BRACS_1592
14,BRACS_1270,BRACS_1632,BRACS_1277
15,BRACS_1321,BRACS_1633,BRACS_1279
16,BRACS_1322,BRACS_1634,BRACS_1494
17,BRACS_1324,BRACS_773,BRACS_1495
18,BRACS_1325,BRACS_1232,BRACS_1496
19,BRACS_1326,BRACS_1233,BRACS_1497
20,BRACS_1327,BRACS_1511,BRACS_1498
21,BRACS_1335,BRACS_1512,BRACS_1499
22,BRACS_1336,BRACS_1513,BRACS_1318
23,BRACS_1337,BRACS_1514,BRACS_1319
24,BRACS_1338,BRACS_1515,BRACS_1320
25,BRACS_1401,BRACS_1876,BRACS_1616
26,BRACS_1403,BRACS_1883,BRACS_1617
27,BRACS_1404,BRACS_1885,BRACS_1618
28,BRACS_1405,BRACS_1886,BRACS_1620
29,BRACS_1416,BRACS_1919,BRACS_1621
30,BRACS_1423,BRACS_1920,BRACS_1622
31,BRACS_1424,BRACS_1921,BRACS_1815
32,BRACS_1480,BRACS_1922,BRACS_1816
33,BRACS_1581,BRACS_1923,BRACS_1860
34,BRACS_1582,BRACS_1927,BRACS_1861
35,BRACS_1583,BRACS_1928,BRACS_1862
36,BRACS_1584,BRACS_1929,BRACS_1863
37,BRACS_1585,BRACS_1930,BRACS_1864
38,BRACS_1593,BRACS_1931,BRACS_1865
39,BRACS_1594,BRACS_295,BRACS_1866
40,BRACS_1603,BRACS_291,BRACS_1932
41,BRACS_1604,BRACS_1946,BRACS_1933
42,BRACS_1605,BRACS_1947,BRACS_1934
43,BRACS_1606,BRACS_1948,BRACS_1003684
44,BRACS_1612,BRACS_1003703,BRACS_1867
45,BRACS_1664,BRACS_1895,BRACS_1878
46,BRACS_1665,BRACS_1896,BRACS_1938
47,BRACS_1666,BRACS_1897,BRACS_1940
48,BRACS_1667,BRACS_743,BRACS_1941
49,BRACS_3268,BRACS_1953,BRACS_1942
50,BRACS_3269,BRACS_1003678,BRACS_1943
51,BRACS_3270,,BRACS_1944
52,BRACS_3271,,BRACS_2007
53,BRACS_3272,,BRACS_1263
54,BRACS_3273,,BRACS_1265
55,BRACS_3274,,BRACS_1516
56,BRACS_3275,,BRACS_1913
57,BRACS_3276,,BRACS_1914
58,BRACS_3277,,BRACS_1915
59,BRACS_3278,,BRACS_1916
60,BRACS_3279,,BRACS_1917
61,BRACS_3281,,BRACS_1918
62,BRACS_3282,,BRACS_1924
63,BRACS_3283,,BRACS_1925
64,BRACS_264,,BRACS_1926
65,BRACS_265,,
66,BRACS_1249,,
67,BRACS_1962,,
68,BRACS_1963,,
69,BRACS_1964,,
70,BRACS_3309,,
71,BRACS_3310,,
72,BRACS_3311,,
73,BRACS_3312,,
74,BRACS_3313,,
75,BRACS_3334,,
76,BRACS_3335,,
77,BRACS_3336,,
78,BRACS_3337,,
79,BRACS_1879,,
80,BRACS_1893,,
81,BRACS_1253,,
82,BRACS_1240,,
83,BRACS_1241,,
84,BRACS_1242,,
85,BRACS_1244,,
86,BRACS_1957,,
87,BRACS_1958,,
88,BRACS_1959,,
89,BRACS_1668,,
90,BRACS_1669,,
91,BRACS_1003710,,
92,BRACS_1003685,,
93,BRACS_1003707,,
94,BRACS_1003734,,
95,BRACS_1003700,,
96,BRACS_1003658,,
97,BRACS_1003659,,
98,BRACS_1003686,,
99,BRACS_1003706,,
100,BRACS_1003675,,
101,BRACS_1003713,,
102,BRACS_1003714,,
103,BRACS_1003717,,
104,BRACS_1003718,,
105,BRACS_1003671,,
106,BRACS_1003672,,
107,BRACS_1003705,,
108,BRACS_1003668,,
109,BRACS_1003669,,
110,BRACS_1003724,,
111,BRACS_1003725,,
112,BRACS_1949,,
113,BRACS_1984,,
114,BRACS_1986,,
115,BRACS_1987,,
116,BRACS_1988,,
117,BRACS_1989,,
118,BRACS_1982,,
119,BRACS_1983,,
120,BRACS_310,,
121,BRACS_1974,,
122,BRACS_1975,,
123,BRACS_1977,,
124,BRACS_1978,,
125,BRACS_1979,,
126,BRACS_1980,,
127,BRACS_1981,,
128,BRACS_311,,
129,BRACS_292,,
130,BRACS_1797,,
131,BRACS_1798,,
132,BRACS_1799,,
133,BRACS_301,,
134,BRACS_1361,,
135,BRACS_1362,,
136,BRACS_1366,,
137,BRACS_1367,,
138,BRACS_1368,,
139,BRACS_1817,,
140,BRACS_1820,,
141,BRACS_1821,,
142,BRACS_1823,,
143,BRACS_1824,,
144,BRACS_1825,,
145,BRACS_1826,,
146,BRACS_286,,
147,BRACS_1287,,
148,BRACS_1288,,
149,BRACS_1289,,
150,BRACS_1292,,
151,BRACS_1293,,
152,BRACS_1228,,
153,BRACS_1283,,
154,BRACS_1284,,
155,BRACS_1286,,
156,BRACS_1272,,
157,BRACS_1271,,
158,BRACS_1247,,
159,BRACS_280,,
160,BRACS_1392,,
161,BRACS_1393,,
162,BRACS_1394,,
163,BRACS_1395,,
164,BRACS_1406,,
165,BRACS_1407,,
166,BRACS_1408,,
167,BRACS_1409,,
168,BRACS_1411,,
169,BRACS_1412,,
170,BRACS_1413,,
171,BRACS_1414,,
172,BRACS_1578,,
173,BRACS_1579,,
174,BRACS_1580,,
175,BRACS_1473,,
176,BRACS_1474,,
177,BRACS_1476,,
178,BRACS_1489,,
179,BRACS_1490,,
180,BRACS_1491,,
181,BRACS_1492,,
182,BRACS_1493,,
183,BRACS_1483,,
184,BRACS_1484,,
185,BRACS_1485,,
186,BRACS_1486,,
187,BRACS_1487,,
188,BRACS_1477,,
189,BRACS_1478,,
190,BRACS_1911,,
191,BRACS_1912,,
192,BRACS_1503,,
193,BRACS_1506,,
194,BRACS_1507,,
195,BRACS_1508,,
196,BRACS_1509,,
197,BRACS_1510,,
198,BRACS_1587,,
199,BRACS_1588,,
200,BRACS_1589,,
201,BRACS_1590,,
202,BRACS_1597,,
203,BRACS_1598,,
204,BRACS_1599,,
205,BRACS_1601,,
206,BRACS_1602,,
207,BRACS_1607,,
208,BRACS_1608,,
209,BRACS_1609,,
210,BRACS_1610,,
211,BRACS_1003660,,
212,BRACS_1003661,,
213,BRACS_1870,,
214,BRACS_1872,,
215,BRACS_1936,,
216,BRACS_1937,,
217,BRACS_1635,,
218,BRACS_1636,,
219,BRACS_1637,,
220,BRACS_1638,,
221,BRACS_1639,,
222,BRACS_1640,,
223,BRACS_1641,,
224,BRACS_1642,,
225,BRACS_1643,,
226,BRACS_1645,,
227,BRACS_1646,,
228,BRACS_1647,,
229,BRACS_1648,,
230,BRACS_1649,,
231,BRACS_1650,,
232,BRACS_1652,,
233,BRACS_1653,,
234,BRACS_1654,,
235,BRACS_1003727,,
236,BRACS_1003728,,
237,BRACS_3284,,
238,BRACS_3285,,
239,BRACS_3266,,
240,BRACS_3289,,
241,BRACS_3290,,
242,BRACS_3291,,
243,BRACS_3292,,
244,BRACS_3293,,
245,BRACS_3294,,
246,BRACS_734,,
247,BRACS_1369,,
248,BRACS_1370,,
249,BRACS_1906,,
250,BRACS_1908,,
251,BRACS_1910,,
252,BRACS_735,,
253,BRACS_736,,
254,BRACS_737,,
255,BRACS_738,,
256,BRACS_739,,
257,BRACS_740,,
258,BRACS_1871,,
259,BRACS_1873,,
260,BRACS_1874,,
261,BRACS_1875,,
262,BRACS_1877,,
263,BRACS_1888,,
264,BRACS_1950,,
265,BRACS_1968,,
266,BRACS_1969,,
267,BRACS_1970,,
268,BRACS_1971,,
269,BRACS_1814,,
270,BRACS_1813,,
271,BRACS_1993,,
272,BRACS_1994,,
273,BRACS_1995,,
274,BRACS_1996,,
275,BRACS_1997,,
276,BRACS_1998,,
277,BRACS_1999,,
278,BRACS_2000,,
279,BRACS_2001,,
280,BRACS_2002,,
281,BRACS_1832,,
282,BRACS_1833,,
283,BRACS_1834,,
284,BRACS_1835,,
285,BRACS_1836,,
286,BRACS_1837,,
287,BRACS_1838,,
288,BRACS_1839,,
289,BRACS_1840,,
290,BRACS_1841,,
291,BRACS_1858,,
292,BRACS_1772,,
293,BRACS_1773,,
294,BRACS_1774,,
295,BRACS_1775,,
296,BRACS_1777,,
297,BRACS_1778,,
298,BRACS_1779,,
299,BRACS_1780,,
300,BRACS_1842,,
301,BRACS_1843,,
302,BRACS_1844,,
303,BRACS_1845,,
304,BRACS_1846,,
305,BRACS_1847,,
306,BRACS_1848,,
307,BRACS_1849,,
308,BRACS_1850,,
309,BRACS_1851,,
310,BRACS_1852,,
311,BRACS_1853,,
312,BRACS_1855,,
313,BRACS_1856,,
314,BRACS_288,,
315,BRACS_1771,,
316,BRACS_745,,
317,BRACS_747,,
318,BRACS_748,,
319,BRACS_749,,
320,BRACS_750,,
321,BRACS_752,,
322,BRACS_753,,
323,BRACS_754,,
324,BRACS_755,,
325,BRACS_756,,
326,BRACS_757,,
327,BRACS_758,,
328,BRACS_759,,
329,BRACS_760,,
330,BRACS_761,,
331,BRACS_762,,
332,BRACS_1379,,
333,BRACS_1782,,
334,BRACS_1783,,
