,train,val,test
0,BRACS_1295,BRACS_1275,BRACS_1612
1,BRACS_1296,BRACS_1276,BRACS_1261
2,BRACS_1273,BRACS_1965,BRACS_1330
3,BRACS_1274,BRACS_1966,BRACS_1334
4,BRACS_1248,BRACS_1967,BRACS_3274
5,BRACS_1267,BRACS_1321,BRACS_3275
6,BRACS_1269,BRACS_1322,BRACS_3276
7,BRACS_1270,BRACS_1324,BRACS_3277
8,BRACS_1325,BRACS_1960,BRACS_3278
9,BRACS_1326,BRACS_1961,BRACS_1003706
10,BRACS_1327,BRACS_2004,BRACS_3268
11,BRACS_1329,BRACS_2005,BRACS_3269
12,BRACS_1335,BRACS_1003705,BRACS_3270
13,BRACS_1336,BRACS_1003669,BRACS_3271
14,BRACS_1337,BRACS_3334,BRACS_1972
15,BRACS_1338,BRACS_3335,BRACS_1973
16,BRACS_1401,BRACS_1003708,BRACS_1771
17,BRACS_1403,BRACS_1616,BRACS_1003670
18,BRACS_1404,BRACS_1617,BRACS_3266
19,BRACS_1405,BRACS_1618,BRACS_310
20,BRACS_1416,BRACS_1620,BRACS_1003692
21,BRACS_1423,BRACS_1621,BRACS_1235
22,BRACS_1424,BRACS_1622,BRACS_1238
23,BRACS_1619,BRACS_1003677,BRACS_2007
24,BRACS_1480,BRACS_1003698,BRACS_1867
25,BRACS_1581,BRACS_1287,BRACS_1878
26,BRACS_1582,BRACS_297,BRACS_1938
27,BRACS_1583,BRACS_280,BRACS_1940
28,BRACS_1584,BRACS_735,BRACS_1941
29,BRACS_1585,BRACS_736,BRACS_1942
30,BRACS_1591,BRACS_737,BRACS_1943
31,BRACS_1592,BRACS_1003709,BRACS_1944
32,BRACS_1593,BRACS_1813,BRACS_291
33,BRACS_1594,BRACS_3300,BRACS_738
34,BRACS_1595,BRACS_3301,BRACS_739
35,BRACS_1596,BRACS_3302,BRACS_740
36,BRACS_1603,BRACS_1503,BRACS_1857
37,BRACS_1604,,BRACS_1899
38,BRACS_1605,,BRACS_1900
39,BRACS_1606,,BRACS_1901
40,BRACS_1614,,BRACS_1902
41,BRACS_1631,,BRACS_1903
42,BRACS_1632,,BRACS_1904
43,BRACS_1633,,BRACS_1905
44,BRACS_1634,,
45,BRACS_1655,,
46,BRACS_1656,,
47,BRACS_1658,,
48,BRACS_1659,,
49,BRACS_1660,,
50,BRACS_1661,,
51,BRACS_1664,,
52,BRACS_1665,,
53,BRACS_1666,,
54,BRACS_1667,,
55,BRACS_3272,,
56,BRACS_3273,,
57,BRACS_3279,,
58,BRACS_3281,,
59,BRACS_3282,,
60,BRACS_3283,,
61,BRACS_3295,,
62,BRACS_3296,,
63,BRACS_3298,,
64,BRACS_264,,
65,BRACS_265,,
66,BRACS_1249,,
67,BRACS_1962,,
68,BRACS_1963,,
69,BRACS_1964,,
70,BRACS_3309,,
71,BRACS_3310,,
72,BRACS_3311,,
73,BRACS_3312,,
74,BRACS_3313,,
75,BRACS_3336,,
76,BRACS_3337,,
77,BRACS_1879,,
78,BRACS_1893,,
79,BRACS_1253,,
80,BRACS_1240,,
81,BRACS_1241,,
82,BRACS_1242,,
83,BRACS_1244,,
84,BRACS_1957,,
85,BRACS_1958,,
86,BRACS_1959,,
87,BRACS_1668,,
88,BRACS_1669,,
89,BRACS_1003710,,
90,BRACS_1003685,,
91,BRACS_1003707,,
92,BRACS_1003734,,
93,BRACS_1385,,
94,BRACS_1003700,,
95,BRACS_1003658,,
96,BRACS_1003659,,
97,BRACS_1003686,,
98,BRACS_1003675,,
99,BRACS_1003713,,
100,BRACS_1003714,,
101,BRACS_1003717,,
102,BRACS_1003718,,
103,BRACS_1003730,,
104,BRACS_1003671,,
105,BRACS_1003672,,
106,BRACS_1003668,,
107,BRACS_1003715,,
108,BRACS_1003716,,
109,BRACS_1003724,,
110,BRACS_1003725,,
111,BRACS_1949,,
112,BRACS_1984,,
113,BRACS_1986,,
114,BRACS_1987,,
115,BRACS_1988,,
116,BRACS_1989,,
117,BRACS_1982,,
118,BRACS_1983,,
119,BRACS_1860,,
