,train,val,test
0,BRACS_1972,BRACS_3272,BRACS_1655
1,BRACS_1973,BRACS_3273,BRACS_1656
2,BRACS_1965,BRACS_265,BRACS_1658
3,BRACS_1966,BRACS_1253,BRACS_1659
4,BRACS_1967,BRACS_1003658,BRACS_1660
5,BRACS_1295,BRACS_1003659,BRACS_1661
6,BRACS_1296,BRACS_1003686,BRACS_1240
7,BRACS_1273,BRACS_1596,BRACS_1241
8,BRACS_1274,BRACS_1581,BRACS_1242
9,BRACS_1275,BRACS_1582,BRACS_1244
10,BRACS_1276,BRACS_1583,BRACS_1480
11,BRACS_1248,BRACS_1003685,BRACS_1003724
12,BRACS_1267,BRACS_2007,BRACS_1003725
13,BRACS_1269,BRACS_1003667,BRACS_1619
14,BRACS_1270,BRACS_3305,BRACS_1321
15,BRACS_1325,BRACS_3308,BRACS_1322
16,BRACS_1326,BRACS_1814,BRACS_1324
17,BRACS_1327,BRACS_1003693,BRACS_1228
18,BRACS_1329,BRACS_1949,BRACS_1283
19,BRACS_1330,BRACS_1984,BRACS_1284
20,BRACS_1334,BRACS_1986,BRACS_1286
21,BRACS_1335,BRACS_1987,BRACS_757
22,BRACS_1336,BRACS_1988,BRACS_758
23,BRACS_1337,BRACS_1989,BRACS_759
24,BRACS_1338,BRACS_1411,BRACS_760
25,BRACS_1401,BRACS_1412,BRACS_761
26,BRACS_1403,BRACS_1413,BRACS_762
27,BRACS_1404,BRACS_1414,BRACS_1379
28,BRACS_1405,BRACS_1899,BRACS_1386
29,BRACS_1416,BRACS_1900,BRACS_1003673
30,BRACS_1423,BRACS_1901,BRACS_1953
31,BRACS_1424,BRACS_1902,BRACS_3300
32,BRACS_1584,BRACS_1903,BRACS_3301
33,BRACS_1585,BRACS_1904,BRACS_3302
34,BRACS_1591,BRACS_1905,BRACS_1235
35,BRACS_1592,BRACS_1247,BRACS_1238
36,BRACS_1593,BRACS_1483,BRACS_1239
37,BRACS_1594,BRACS_1484,BRACS_1255
38,BRACS_1595,BRACS_1485,BRACS_1257
39,BRACS_1603,BRACS_1486,BRACS_1259
40,BRACS_1604,BRACS_1487,BRACS_286
41,BRACS_1605,BRACS_301,BRACS_310
42,BRACS_1606,BRACS_1287,BRACS_1616
43,BRACS_1612,,BRACS_1617
44,BRACS_1614,,BRACS_1618
45,BRACS_1631,,BRACS_1620
46,BRACS_1632,,BRACS_1621
47,BRACS_1633,,BRACS_1622
48,BRACS_1634,,BRACS_1003694
49,BRACS_1664,,BRACS_1607
50,BRACS_1665,,BRACS_1608
51,BRACS_1666,,BRACS_1609
52,BRACS_1667,,BRACS_1610
53,BRACS_3268,,BRACS_1003660
54,BRACS_3269,,BRACS_1003661
55,BRACS_3270,,
56,BRACS_3271,,
57,BRACS_3274,,
58,BRACS_3275,,
59,BRACS_3276,,
60,BRACS_3277,,
61,BRACS_3278,,
62,BRACS_3279,,
63,BRACS_3281,,
64,BRACS_3282,,
65,BRACS_3283,,
66,BRACS_3295,,
67,BRACS_3296,,
68,BRACS_3298,,
69,BRACS_264,,
70,BRACS_1249,,
71,BRACS_1962,,
72,BRACS_1963,,
73,BRACS_1964,,
74,BRACS_3309,,
75,BRACS_3310,,
76,BRACS_3311,,
