,train,val,test
0,BRACS_1972,BRACS_3309,BRACS_1595
1,BRACS_1973,BRACS_3310,BRACS_1003734
2,BRACS_1965,BRACS_3311,BRACS_3337
3,BRACS_1966,BRACS_3312,BRACS_1295
4,BRACS_1967,BRACS_3313,BRACS_1296
5,BRACS_1273,BRACS_1593,BRACS_1655
6,BRACS_1274,BRACS_1594,BRACS_1656
7,BRACS_1275,BRACS_1957,BRACS_1658
8,BRACS_1276,BRACS_1958,BRACS_1659
9,BRACS_1248,BRACS_1959,BRACS_1660
10,BRACS_1267,BRACS_1666,BRACS_1661
11,BRACS_1269,BRACS_1667,BRACS_1003658
12,BRACS_1270,BRACS_265,BRACS_1003659
13,BRACS_1321,BRACS_1244,BRACS_1003686
14,BRACS_1322,BRACS_1614,BRACS_1003705
15,BRACS_1324,BRACS_1631,BRACS_735
16,BRACS_1325,BRACS_1632,BRACS_736
17,BRACS_1326,BRACS_1633,BRACS_737
18,BRACS_1327,BRACS_1634,BRACS_1003684
19,BRACS_1329,BRACS_1870,BRACS_1318
20,BRACS_1330,BRACS_1872,BRACS_1319
21,BRACS_1334,BRACS_1936,BRACS_1320
22,BRACS_1335,BRACS_1937,BRACS_1003691
23,BRACS_1336,BRACS_1003678,BRACS_295
24,BRACS_1337,BRACS_1271,BRACS_288
25,BRACS_1338,BRACS_1411,BRACS_3322
26,BRACS_1401,BRACS_1412,BRACS_3323
27,BRACS_1403,BRACS_1413,BRACS_3324
28,BRACS_1404,BRACS_1414,BRACS_1511
29,BRACS_1405,BRACS_1263,BRACS_1512
30,BRACS_1416,BRACS_1265,BRACS_1513
31,BRACS_1423,BRACS_1003693,BRACS_1514
32,BRACS_1424,BRACS_1597,BRACS_1515
33,BRACS_1619,BRACS_1598,BRACS_1489
34,BRACS_1480,BRACS_1599,BRACS_1490
35,BRACS_1581,BRACS_1601,BRACS_1491
36,BRACS_1582,BRACS_1602,BRACS_1492
37,BRACS_1583,BRACS_305,BRACS_1493
38,BRACS_1584,BRACS_1361,BRACS_1003692
39,BRACS_1585,BRACS_1362,BRACS_298
40,BRACS_1591,BRACS_1366,BRACS_773
41,BRACS_1592,BRACS_1367,BRACS_1232
42,BRACS_1596,BRACS_1368,BRACS_1233
43,BRACS_1603,BRACS_1946,
44,BRACS_1604,BRACS_1947,
45,BRACS_1605,BRACS_1948,
46,BRACS_1606,BRACS_1277,
47,BRACS_1612,BRACS_1279,
48,BRACS_1664,BRACS_1356,
49,BRACS_1665,BRACS_1357,
50,BRACS_3268,BRACS_1358,
51,BRACS_3269,BRACS_1360,
