,train,val,test
0,13952_0,19694_0,13957_0
1,13952_1,26807_0,26823_0
2,13955_0,26833_0,19692_0
3,13960_0,13983_0,26801_0
4,13961_0,13983_1,26815_0
5,13961_1,13983_2,26831_0
6,13963_0,13983_3,18839_0
7,13963_1,26854_0,18852_0
8,13975_0,26799_0,26851_0
9,13979_0,26816_0,18847_0
10,13980_0,26821_0,18847_10
11,13980_1,26813_0,18847_1
12,13980_2,26793_0,18847_2
13,18827_0,26789_0,18847_3
14,18827_1,26808_0,18847_4
15,18827_2,13976_0,18847_5
16,18832_0,13962_0,18847_6
17,18834_0,13962_1,18847_7
18,18837_0,19675_0,18847_8
19,18844_0,,18847_9
20,18846_0,,13964_0
21,18849_0,,13982_0
22,18849_1,,18836_0
23,18849_2,,18836_1
24,18850_0,,13978_0
25,18850_1,,13978_1
26,18850_2,,18835_0
27,18851_0,,
28,18853_0,,
29,19668_0,,
30,19674_0,,
31,19676_0,,
32,19677_0,,
33,19680_0,,
34,19693_0,,
35,19697_0,,
36,19699_0,,
37,19700_0,,
38,26787_0,,
39,26790_0,,
40,26791_0,,
41,26792_0,,
42,26794_0,,
43,26797_0,,
44,26798_0,,
45,26800_0,,
46,26802_0,,
47,26803_0,,
48,26806_0,,
49,26809_0,,
50,26810_0,,
51,26811_0,,
52,26814_0,,
53,26817_0,,
54,26819_0,,
55,26820_0,,
56,26822_0,,
57,26824_0,,
58,26825_0,,
59,26826_0,,
60,26828_0,,
61,26829_0,,
62,26832_0,,
63,26835_0,,
64,26837_0,,
65,26838_0,,
66,26839_0,,
67,26841_0,,
68,26843_0,,
69,26844_0,,
70,26845_0,,
71,26846_0,,
72,26847_0,,
73,26848_0,,
74,26849_0,,
75,26850_0,,
76,26852_0,,
77,26853_0,,
78,26855_0,,
79,26857_0,,
80,26860_0,,
81,13953_0,,
82,13953_1,,
83,13954_0,,
84,13958_0,,
85,13958_1,,
86,13958_2,,
87,13958_3,,
88,13959_0,,
89,13965_0,,
90,13965_1,,
91,13965_2,,
92,13966_0,,
93,13969_0,,
94,13969_1,,
95,13971_0,,
96,13972_0,,
97,13972_1,,
98,13973_0,,
99,13973_1,,
100,13973_2,,
101,13974_0,,
102,13974_1,,
103,13977_0,,
104,13977_1,,
105,13977_2,,
106,13981_0,,
107,13981_1,,
108,18829_0,,
109,18830_0,,
110,18831_0,,
111,18833_0,,
112,18838_0,,
113,18840_0,,
114,18840_1,,
115,18840_2,,
116,18840_3,,
117,18840_4,,
118,18840_5,,
119,18841_0,,
120,18841_1,,
121,18841_2,,
122,18842_0,,
123,18843_0,,
124,18843_1,,
125,18845_0,,
126,18848_0,,
127,18848_1,,
128,18848_2,,
129,18848_3,,
130,18848_4,,
131,18848_5,,
132,18848_6,,
133,19667_0,,
134,19669_0,,
135,19671_0,,
136,19672_0,,
137,19678_0,,
138,19681_0,,
139,19684_0,,
140,19685_0,,
141,19686_0,,
142,19689_0,,
143,19690_0,,
144,19691_0,,
145,19695_0,,
146,19696_0,,
147,19698_0,,
148,26788_0,,
149,26795_0,,
150,26796_0,,
151,26804_0,,
152,26805_0,,
153,26812_0,,
154,26834_0,,
155,26842_0,,
156,26858_0,,
157,26859_0,,
