,train,val,test
0,a9wm35ns,xo4zspg9,aiv94oe5
1,ub642c2t,pjrr6vxc,klgzn4xm
2,uj49228j,a4giay3t,m6t8kek1
3,0veg0ou5,i61c111v,pvmuz17g
4,qz15zv1i,20pf96p1,xbn8qj12
5,ozbkmgox,6qcd8mjb,u1ilphyx
6,5rdkmr2r,qpga2pih,z10gi3ih
7,le2xpv4m,gmva643j,7gkc9mh2
8,q4n9djkb,qur215sg,gjrz5jyd
9,spey3rnt,l9gam80b,x82yrtsb
10,0ueno9cg,okgjfv46,ztn8mwy6
11,20ngjmwt,294mp7ao,fl9unzoz
12,b9nuvd5p,f5kxoe75,nlaolgf8
13,7nyiq3xw,dzvopy4m,9443s034
14,5ancwi8k,hmgp3hor,cvgzdiwm
15,rzfkia6g,q46n7e4n,4fzj9zav
16,5i6jpma0,5jcdda1t,bzfmf5v8
17,zvy86vvj,d9mbpdgm,p1rmn3f7
18,yep6bygp,1mrv16xo,tg2982hs
19,nezr8bei,8n9g71il,r3rqmby1
20,qf90ew7s,9d6drue3,g7lu1x53
21,8l7i11oz,eot3lxzz,uc0rxtd9
22,uem6jith,653y6fbu,x3x62evp
23,dowcu1iw,u1wxe9y8,l97txcmi
24,6x88xj2g,zyo5fbtd,nb7sq5ke
25,xwer9u4s,kikg2gp0,47auhy8b
26,ae3vnw2s,rafm4qnj,pu22y0wc
27,42vsrqwt,u6tgdlgk,n4les5fz
28,14wyri1q,k64iubv1,dd4byepr
29,13oawotb,g4pp5cj4,t5n1qfg1
30,8osrmvln,5z09qfrp,qdgmoqgg
31,smln7egs,vfri0lsb,sx9xdn4x
32,ec9dthhu,75g0ex3u,qzyw50pz
33,1a8ntpnq,2eqhtcsa,e0nldjex
34,jdjuot87,ghmfdctz,zbq9yper
35,7a6i1quq,aykeu0cg,mp5kp8ad
36,hj80l215,nym6xeiu,ivpyjlxo
37,j19g3ll1,716e5lx8,0f1qu9g7
38,isa0gabz,jdso97ug,08auexbl
39,vm3aiozr,celd7o0o,cusgxcg2
40,n2tjbhhy,n871w7yx,kqkfbp9r
41,4xqs6vif,0owr1zhh,j9l985ny
42,8813nzvb,,
43,os6q3rzm,,
44,wp8p9ngd,,
45,p0wgg7zd,,
46,sbo83c5q,,
47,hj55vp6p,,
48,49wlal4g,,
49,akoar9jx,,
50,drpa7gue,,
51,463qw8dw,,
52,1ttpv0mc,,
53,ibdv2mml,,
54,zlu3lu62,,
55,mlibso49,,
56,0pp2l7u8,,
57,vb40kio4,,
58,8bt9si2a,,
59,2pt40hur,,
60,zk3kvkfe,,
61,ltlksanq,,
62,6oc3fpd7,,
63,tk9h5ly3,,
64,31drdibd,,
65,49fwdpmu,,
66,ztjg9qpa,,
67,iemuss3j,,
68,ew9bs7cq,,
69,9r67fy7w,,
70,z7pqrqt8,,
71,ud98zuba,,
72,336l04ta,,
73,dg13zmt2,,
74,nya2tghq,,
75,2bg6adrf,,
76,83f1yvw8,,
77,3edao0y9,,
78,gts64p78,,
79,85aiogcq,,
80,ljbl9kuz,,
81,itgrghi1,,
82,8f7dpkpv,,
83,uu0xvrjw,,
84,1m374rou,,
85,4cyzecqy,,
86,4zie41k7,,
87,ljhglzot,,
88,qkt5q1n9,,
89,vpm2gyi9,,
90,rt8wrl8w,,
91,8xyq2p5x,,
92,ddmh0u0u,,
93,qvfi2f2q,,
94,ok9t7sef,,
95,2mivi1li,,
96,kyk203jv,,
97,ej5t47km,,
98,xp4n1x0x,,
99,mxgypg1r,,
100,8bup5z8a,,
101,4pq04wg1,,
102,sunb4nt5,,
103,gn2ddmf8,,
104,0yr9mbtd,,
105,aavjj6dl,,
106,izajiqb6,,
107,0qwg5ak5,,
108,6j975z2c,,
109,75ekj14o,,
110,x237rbgl,,
111,vv3ilq6i,,
112,oakfogsr,,
113,ei75qr0k,,
114,wxwf4cuy,,
115,mi7lxj20,,
116,oxk5y262,,
117,6nhqx7vn,,
118,en9u6hly,,
119,6u1px47n,,
120,ycisurup,,
121,c6hbt06d,,
122,g3cp06ff,,
123,njo4ng0d,,
124,4s30tyu3,,
125,powgqnhr,,
126,gw7ziymd,,
127,9d9fv6qj,,
128,8haguiiw,,
129,zpjto47j,,
130,muw6gdv4,,
131,13pi95dw,,
132,t1bsrqwq,,
133,4hhxqn7h,,
134,7uoc0yex,,
135,paa5g4er,,
136,wri87c3g,,
137,ndzytj69,,
138,mut49okk,,
139,3o05eiqs,,
140,ikvw05zh,,
141,hraxt06h,,
142,ie60p47t,,
143,el4nr0l0,,
144,jn4r8hdj,,
145,dioqf0qv,,
146,5by2awad,,
147,qt95oxul,,
148,hi63pfrb,,
149,jxro26uk,,
150,dibvu7wk,,
151,gd1maxz9,,
152,wxqu4sai,,
153,hpzk3x2s,,
154,op17o1ca,,
155,ctow802l,,
156,pwhuzgux,,
157,oby4v9fe,,
158,eil0j898,,
159,abl5ohxt,,
160,ij8om5ub,,
161,pgcna06j,,
162,jecka1n2,,
163,bzjqvu0d,,
164,0ezpjmed,,
165,amawg57l,,
166,b2ywfagg,,
167,llb51rpl,,
168,ep0lr4nw,,
169,04bu0p1j,,
170,lzx87y3b,,
171,nqazk74i,,
172,z56amlxb,,
173,ck030hq8,,
174,94eych88,,
175,qoiq5h7l,,
176,ewxekixx,,
177,6ohqtmn2,,
178,wlgws9gl,,
179,2g3h8t38,,
180,wzfh3rdh,,
181,d2sm29vh,,
182,ibesgi3x,,
183,psx2bw9l,,
184,hsf9yh6e,,
185,kp62v2di,,
186,amaej4tz,,
187,7ohxfx6m,,
188,tu5tkd4s,,
189,n2kw1qi5,,
190,rpx5d2nw,,
191,104cn5ww,,
192,unympqw0,,
193,ij1g76xz,,
194,mh480tkb,,
195,enj30r2y,,
196,0a8f2tx6,,
197,e25e4794,,
198,bvvq09ph,,
199,6m1rccnj,,
200,p7mp5r2a,,
201,yzokv408,,
202,ia43ajvc,,
203,ex1zgbbd,,
204,48zei162,,
205,ns9oqm42,,
206,z8iwsq36,,
207,8tn0wx0q,,
208,m9de8lfp,,
209,8l2n1n2m,,
210,fowrx5xl,,
211,zxocjpa3,,
212,nq3ruxgh,,
213,hkj8pwhf,,
214,shcuk10p,,
215,0ybge7c4,,
216,6hy2l2zj,,
217,v6drotab,,
218,gmak3650,,
219,hzkjmspt,,
220,dbzg1w2e,,
221,zls74zzp,,
222,27i0ixtv,,
223,yekc7qmc,,
224,yi1gau37,,
225,d2yviedp,,
226,atdinck0,,
227,o7fpv0ty,,
228,nu6sdr36,,
229,p3kesfn0,,
230,zvjuybn4,,
231,x5ux3k1f,,
232,g7nxofvt,,
233,f1f6t66q,,
234,kc82nuft,,
235,k7izddp0,,
236,3j58caqk,,
237,pi3yxkcm,,
238,wabauiu3,,
239,evlwfw6j,,
240,tgqmwus4,,
241,axca9vhg,,
242,0gycyamb,,
243,g26tqoyn,,
244,cgsctzbm,,
245,oy6nco5x,,
246,ncwtlgly,,
247,du5op057,,
248,s2ufpyws,,
249,3f4c0t1d,,
250,pege9xfr,,
251,pfvigysq,,
252,uaabxzo3,,
253,eg2sdvoa,,
254,qszkuo6w,,
255,s3z9r5q9,,
256,vyp2vk45,,
257,cvlnx32z,,
258,usxqqlid,,
259,19lqx994,,
260,eln1ii56,,
261,n2yj1j0s,,
262,n4npkt42,,
263,3gjk5s5d,,
264,4mbk2wqz,,
265,2dz4vf4b,,
266,z9xjswfd,,
267,qv75b8qr,,
268,wzf2a26k,,
269,j5odd6jy,,
270,qlka7ygz,,
271,nype6n0n,,
272,65yag2wx,,
273,aq867hmg,,
274,g9l5nciw,,
275,tl4jo6n2,,
276,sl9i4hdm,,
277,p9erjyik,,
278,is1tu662,,
279,idbenwnt,,
280,lxyaf2xn,,
281,nzlk66b2,,
282,9j4yq41z,,
283,drqsjnoq,,
284,covfkmv8,,
285,a4ymz4b4,,
286,dpyy8g5q,,
287,6nnluabs,,
288,ngwkxh6a,,
289,fx6u23oa,,
290,6ipo89f1,,
291,0e1v575k,,
292,szj8lh2z,,
293,h8gagrwo,,
294,yyeio0nz,,
295,peesbo3q,,
296,cbu40kft,,
297,wqire760,,
298,jisjvsam,,
299,f2j54ad7,,
300,dx8d1x1r,,
301,o1znowe6,,
302,x7a8wcih,,
303,vakr2mv9,,
304,posoxytq,,
305,u9qiw1zd,,
306,79li3chi,,
307,nn0t5nw2,,
308,ovd4s9ql,,
309,vgaukgrg,,
310,mpa9obmn,,
311,5kjfgxbh,,
312,3gc93k9g,,
313,tua20f9r,,
314,wjmhzqsl,,
315,490ha1o2,,
316,y5j26wcq,,
317,wvnnduu8,,
318,ps7msmwt,,
319,rzj25srl,,
320,zfjn3vb2,,
321,9w4g5nlb,,
322,dhgg3qzd,,
323,hi66jtol,,
324,gt3zcmgd,,
325,0xx0am33,,
326,3iciaipd,,
327,wwcx4ccw,,
328,5k5kefrp,,
329,96qjz49q,,
330,lust3lis,,
331,kkgocqfj,,
332,r8cj17j9,,
333,v33oiutr,,
334,ucg9v50s,,
335,m2oe3tjp,,
336,q5olgzqe,,
337,3bs1ll6k,,
338,d595atxh,,
339,4jnmkkm0,,
340,zr5aauqn,,
341,h0o9nsbq,,
