,train,val,test
0,5jcdda1t,hj55vp6p,gn2ddmf8
1,a9wm35ns,g3cp06ff,5ancwi8k
2,ub642c2t,wp8p9ngd,zlu3lu62
3,0veg0ou5,op17o1ca,uj49228j
4,ozbkmgox,r3rqmby1,pjrr6vxc
5,5rdkmr2r,dowcu1iw,ie60p47t
6,le2xpv4m,7uoc0yex,ltlksanq
7,q4n9djkb,bzfmf5v8,njo4ng0d
8,spey3rnt,4fzj9zav,4cyzecqy
9,0ueno9cg,vpm2gyi9,336l04ta
10,20ngjmwt,tg2982hs,xbn8qj12
11,b9nuvd5p,1m374rou,bzjqvu0d
12,7nyiq3xw,sunb4nt5,42vsrqwt
13,rzfkia6g,el4nr0l0,sbo83c5q
14,5i6jpma0,u1ilphyx,vb40kio4
15,zvy86vvj,6nhqx7vn,49wlal4g
16,yep6bygp,gmva643j,dg13zmt2
17,nezr8bei,f5kxoe75,4hhxqn7h
18,qf90ew7s,qz15zv1i,0ezpjmed
19,l9gam80b,wxqu4sai,zpjto47j
20,dzvopy4m,463qw8dw,75ekj14o
21,8l7i11oz,zyo5fbtd,celd7o0o
22,uem6jith,covfkmv8,8l2n1n2m
23,6x88xj2g,3iciaipd,szj8lh2z
24,xwer9u4s,qszkuo6w,79li3chi
25,ae3vnw2s,m2oe3tjp,qlka7ygz
26,14wyri1q,vgaukgrg,dx8d1x1r
27,13oawotb,kc82nuft,usxqqlid
28,8osrmvln,cgsctzbm,ucg9v50s
29,smln7egs,9j4yq41z,p9erjyik
30,7gkc9mh2,aq867hmg,du5op057
31,ec9dthhu,cusgxcg2,qoiq5h7l
32,1a8ntpnq,idbenwnt,wzfh3rdh
33,6qcd8mjb,eot3lxzz,v6drotab
34,jdjuot87,d2sm29vh,hkj8pwhf
35,7a6i1quq,g26tqoyn,qv75b8qr
36,hj80l215,u9qiw1zd,zfjn3vb2
37,j19g3ll1,n2yj1j0s,zxocjpa3
38,isa0gabz,6ipo89f1,s3z9r5q9
